ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,RJ,3304557,33066272,municipal,fundamental,iniciais (1-5),91.2,0.91690201,207.77,191.44,5.410038,5.0,6.0
2019,PR,4119905,41063180,municipal,fundamental,iniciais (1-5),100.0,1.0,260.89,236.55,7.243969,7.2,6.2
2019,PI,2202000,22012370,municipal,fundamental,iniciais (1-5),93.3,0.948309,150.92,138.08,3.355124,3.2,
2019,SP,3549805,35567152,municipal,fundamental,iniciais (1-5),98.9,0.9878,238.39,224.38,6.5934892,6.5,6.2
2019,BA,2913606,29301939,municipal,fundamental,iniciais (1-5),71.1,0.81635797,167.83,171.0,4.2763791,3.5,4.1
2019,MA,2100600,21213194,municipal,fundamental,iniciais (1-5),87.6,0.90517199,156.11,144.97,3.5792511,3.2,4.3
2019,PI,2211001,22023909,municipal,fundamental,iniciais (1-5),100.0,1.0,251.27,248.39,7.2756448,7.3,6.2
2019,BA,2900702,29150906,municipal,fundamental,iniciais (1-5),84.6,0.84610498,184.88,165.85,4.5079422,3.8,5.2
2019,SP,3550308,35039317,estadual,fundamental,iniciais (1-5),100.0,1.0,223.92,202.83,5.9255261,5.9,6.2
2019,RS,4303509,43032095,estadual,fundamental,iniciais (1-5),90.6,0.90337002,253.38,243.61,7.229003,6.5,6.0
2019,PE,2611606,26124661,municipal,fundamental,iniciais (1-5),90.7,0.90519899,218.55,200.1,5.773036,5.2,5.6
2019,SP,3550308,35001521,estadual,fundamental,iniciais (1-5),98.3,0.98287898,249.41,224.77,6.810885,6.7,6.8
2019,PR,4127403,41068017,municipal,fundamental,iniciais (1-5),79.4,0.77295899,202.58,166.77,4.8624558,3.8,4.2
2019,RJ,3300100,33036772,municipal,fundamental,iniciais (1-5),87.0,0.85349298,217.52,201.94,5.7870159,4.9,5.3
2019,MG,3124500,31058912,municipal,fundamental,iniciais (1-5),95.9,0.96382803,249.38,231.75,6.937222,6.7,
2019,AM,1303403,13042645,municipal,fundamental,iniciais (1-5),91.1,0.91695499,177.33,174.57,4.522213,4.1,4.3
2019,PI,2205201,22118799,municipal,fundamental,iniciais (1-5),100.0,1.0,244.08,225.0,6.7131681,6.7,5.2
2019,SP,3536703,35216872,municipal,fundamental,iniciais (1-5),91.3,0.91326398,227.08,208.38,6.0863681,5.6,6.0
