ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,PE,2604502,26093200,municipal,fundamental,iniciais (1-5),86.7,0.87072301,196.14,178.36,4.9502821,4.3,4.7
2019,CE,2312403,23041242,municipal,fundamental,iniciais (1-5),100.0,1.0,275.45,246.25,7.6981869,7.7,5.7
2019,RO,1101500,11024003,municipal,fundamental,iniciais (1-5),99.1,0.99300998,197.99,184.92,5.1048508,5.1,5.7
2019,RO,1100023,11006773,estadual,fundamental,iniciais (1-5),83.3,0.83252102,217.07,209.94,5.923883,4.9,5.7
2019,MG,3131307,31191191,estadual,fundamental,iniciais (1-5),100.0,1.0,232.13,210.41,6.2200241,6.2,6.6
2019,MA,2111201,21334803,municipal,fundamental,iniciais (1-5),98.1,0.97345102,226.99,226.3,6.4104681,6.2,5.5
2019,GO,5213756,52078604,municipal,fundamental,iniciais (1-5),96.9,0.97016102,235.38,213.53,6.338583,6.1,5.2
2019,CE,2302503,23169974,municipal,fundamental,iniciais (1-5),99.2,0.99210298,218.19,198.11,5.7299838,5.7,4.2
2019,MG,3167202,31141763,estadual,fundamental,iniciais (1-5),100.0,1.0,205.55,202.1,5.5614991,5.6,6.3
2019,SP,3532827,35438911,municipal,fundamental,iniciais (1-5),97.2,0.97098202,212.99,200.11,5.6671109,5.5,5.5
2019,PE,2606101,26180774,municipal,fundamental,iniciais (1-5),97.9,0.97826099,206.16,188.66,5.3287768,5.2,3.8
2019,TO,1702109,17005400,estadual,fundamental,iniciais (1-5),100.0,1.0,175.08,161.41,4.2400012,4.2,5.7
2019,RJ,3300506,33020787,municipal,fundamental,iniciais (1-5),86.8,0.85085899,247.5,225.86,6.7940621,5.8,5.7
2019,TO,1703883,17007453,municipal,fundamental,iniciais (1-5),67.2,0.65190101,191.72,177.5,4.8504772,3.2,3.8
2019,BA,2928505,29996813,municipal,fundamental,iniciais (1-5),84.7,0.86606997,229.28,196.28,5.9087248,5.1,4.2
2019,ES,3203205,32022158,estadual,fundamental,iniciais (1-5),93.8,0.967691,220.52,211.77,6.0228128,5.8,5.4
2019,SP,3510153,35206568,municipal,fundamental,iniciais (1-5),99.7,0.99737298,269.82,232.44,7.3398442,7.3,5.7
2019,MG,3162948,31295183,municipal,fundamental,iniciais (1-5),100.0,1.0,290.75,258.73,8.2170801,8.2,6.6
2019,CE,2312007,23024038,municipal,fundamental,iniciais (1-5),97.6,0.97356498,216.32,198.94,5.7093878,5.6,4.2
2019,AL,2700201,27041492,municipal,fundamental,iniciais (1-5),100.0,1.0,253.99,228.28,6.9619169,7.0,
2019,CE,2314102,23014652,municipal,fundamental,iniciais (1-5),99.4,0.99448103,235.44,221.66,6.4873638,6.5,4.6
2019,ES,3205309,32040571,municipal,fundamental,iniciais (1-5),93.5,0.93513697,200.96,187.08,5.2006221,4.9,5.9
2019,SC,4208203,42069122,municipal,fundamental,iniciais (1-5),95.4,0.95434099,226.94,218.96,6.2762508,6.0,5.8
2019,MA,2111300,21021201,municipal,fundamental,iniciais (1-5),93.3,0.93826598,187.94,173.13,4.698885,4.4,4.8
2019,SE,2804805,28020960,municipal,fundamental,iniciais (1-5),81.9,0.80328101,189.94,174.89,4.7688618,3.8,5.4
2019,MG,3152808,31167100,municipal,fundamental,iniciais (1-5),100.0,1.0,198.86,194.08,5.2880001,5.3,4.8
2019,PI,2204709,22048065,municipal,fundamental,iniciais (1-5),100.0,1.0,232.99,221.08,6.4302449,6.4,6.0
2019,SP,3509601,35273223,municipal,fundamental,iniciais (1-5),93.8,0.93594903,230.91,220.85,6.3863778,6.0,5.8
2019,SP,3543907,35267348,municipal,fundamental,iniciais (1-5),99.5,0.99552101,253.28,235.35,7.0769219,7.0,6.5
2019,GO,5201405,52070964,municipal,fundamental,iniciais (1-5),97.3,0.96735299,205.71,202.25,5.5670891,5.4,6.0
2019,BA,2925105,29277493,municipal,fundamental,iniciais (1-5),88.1,0.87784398,241.8,221.25,6.601656,5.8,6.0
2019,SC,4204202,42102324,municipal,fundamental,iniciais (1-5),98.2,0.984402,229.67,227.72,6.4878039,6.4,5.9
2019,MG,3169901,31317365,estadual,fundamental,iniciais (1-5),99.1,0.99073601,248.91,225.3,6.810607,6.7,6.6
2019,RJ,3304557,33076189,municipal,fundamental,iniciais (1-5),93.1,0.920169,204.74,190.19,5.3294859,4.9,5.7
2019,MS,5002704,50007041,municipal,fundamental,iniciais (1-5),89.0,0.884206,215.92,201.27,5.7444911,5.1,5.5
2019,SP,3504503,35297773,municipal,fundamental,iniciais (1-5),98.0,0.97920299,251.35,222.52,6.806808,6.7,6.2
2019,ES,3204708,32008236,estadual,fundamental,iniciais (1-5),98.6,0.990017,262.32,240.86,7.3496232,7.3,
2019,BA,2930907,29906750,municipal,fundamental,iniciais (1-5),93.5,0.95493299,161.41,142.36,3.632951,3.5,
2019,BA,2922250,29040558,municipal,fundamental,iniciais (1-5),86.3,0.87041998,191.0,175.86,4.8065448,4.2,4.2
2019,MG,3126901,31042919,estadual,fundamental,iniciais (1-5),100.0,1.0,215.85,200.78,5.734055,5.7,5.6
2019,RS,4305306,43045545,municipal,fundamental,iniciais (1-5),98.9,0.98584098,251.71,232.27,6.9907699,6.9,6.6
2019,SC,4216305,42082005,municipal,fundamental,iniciais (1-5),96.1,0.96434498,262.66,241.55,7.3686481,7.1,6.5
2019,RS,4323002,43166938,municipal,fundamental,iniciais (1-5),97.1,0.96962899,239.61,242.0,6.936954,6.7,
2019,RO,1100338,11049227,municipal,fundamental,iniciais (1-5),89.4,0.91002297,201.71,191.22,5.2903891,4.8,4.0
2019,CE,2311801,23132370,municipal,fundamental,iniciais (1-5),80.6,0.78966099,234.33,220.66,6.4481812,5.1,4.9
2019,MA,2111201,21009554,municipal,fundamental,iniciais (1-5),100.0,1.0,198.27,176.89,4.9641948,5.0,4.8
2019,SP,3534401,35083161,municipal,fundamental,iniciais (1-5),98.2,0.980515,224.22,205.8,5.9852509,5.9,6.0
2019,GO,5200159,52081877,municipal,fundamental,iniciais (1-5),92.0,0.91443002,218.5,194.67,5.6735358,5.2,5.9
2019,ES,3200102,32027460,municipal,fundamental,iniciais (1-5),98.4,0.98827499,245.1,243.19,7.06317,7.0,5.5
2019,MA,2105500,21097259,municipal,fundamental,iniciais (1-5),95.3,0.95197999,187.07,188.91,4.9688182,4.7,4.8
2019,PR,4104402,41036182,municipal,fundamental,iniciais (1-5),87.4,0.85503298,239.66,209.46,6.346271,5.4,5.8
2019,AL,2705705,27011070,municipal,fundamental,iniciais (1-5),98.2,0.984945,207.22,184.05,5.264997,5.2,4.3
2019,MG,3138674,31076902,municipal,fundamental,iniciais (1-5),100.0,1.0,211.6,216.13,5.9318571,5.9,6.6
2019,SP,3550308,35271020,municipal,fundamental,iniciais (1-5),97.7,0.97660398,232.99,225.8,6.5160632,6.4,6.0
2019,SC,4204350,42333261,municipal,fundamental,iniciais (1-5),100.0,1.0,228.61,223.02,6.3819299,6.4,6.5
2019,GO,5205109,52070204,municipal,fundamental,iniciais (1-5),95.3,0.95336598,246.33,236.02,6.9562802,6.6,6.4
2019,CE,2303659,23031050,municipal,fundamental,iniciais (1-5),100.0,1.0,311.23,270.2,8.8166561,8.8,9.0
2019,PA,1500305,15024008,municipal,fundamental,iniciais (1-5),91.5,0.91335398,177.36,155.67,4.1793308,3.8,
2019,BA,2908408,29138302,municipal,fundamental,iniciais (1-5),89.1,0.89627999,200.69,184.72,5.152751,4.6,5.1
2019,AC,1200203,12057223,estadual,fundamental,iniciais (1-5),88.0,0.84936899,216.96,203.5,5.8045111,4.9,5.1
2019,PI,2211308,22051120,municipal,fundamental,iniciais (1-5),90.3,0.90217298,177.63,159.16,4.2479382,3.8,4.5
2019,PR,4125704,41079310,municipal,fundamental,iniciais (1-5),93.5,0.93475997,271.88,246.64,7.6371479,7.1,6.5
2019,ES,3205200,32038402,municipal,fundamental,iniciais (1-5),96.4,0.96538502,226.61,215.72,6.211226,6.0,6.2
2019,BA,2923803,29132150,municipal,fundamental,iniciais (1-5),94.4,0.94737703,230.28,216.19,6.2898092,6.0,5.4
2019,CE,2301208,23273518,municipal,fundamental,iniciais (1-5),100.0,1.0,207.88,207.99,5.7128649,5.7,
2019,RJ,3303807,33037833,municipal,fundamental,iniciais (1-5),83.3,0.84779298,212.83,214.24,5.9211578,5.0,3.6
2019,SP,3537305,35064981,municipal,fundamental,iniciais (1-5),98.0,0.97814399,243.88,232.11,6.8388062,6.7,6.4
2019,RJ,3301405,33014973,municipal,fundamental,iniciais (1-5),88.7,0.87279499,244.69,228.97,6.7968001,5.9,5.9
2019,BA,2919207,29178703,municipal,fundamental,iniciais (1-5),94.2,0.94021302,221.28,212.66,6.05369,5.7,5.2
2019,MA,2111300,21021074,municipal,fundamental,iniciais (1-5),93.8,0.93524599,210.91,204.75,5.712153,5.3,5.3
2019,SP,3500303,35917928,estadual,fundamental,iniciais (1-5),98.9,0.99127799,233.77,213.63,6.309494,6.3,6.7
2019,MA,2100709,21035849,municipal,fundamental,iniciais (1-5),70.8,0.72115397,152.3,141.6,3.4452779,2.5,3.9
2019,PI,2202554,22102841,municipal,fundamental,iniciais (1-5),96.8,0.97126597,175.63,163.05,4.2805071,4.2,4.9
2019,PB,2504009,25150200,municipal,fundamental,iniciais (1-5),100.0,1.0,226.13,208.38,6.0684199,6.1,5.7
2019,MG,3114303,31118508,municipal,fundamental,iniciais (1-5),99.7,0.997168,250.0,236.13,7.0283179,7.0,5.9
2019,RS,4300877,43091156,municipal,fundamental,iniciais (1-5),93.1,0.92520398,231.74,218.77,6.3643899,5.9,6.1
2019,PR,4121752,41367146,municipal,fundamental,iniciais (1-5),93.9,0.940359,226.11,215.25,6.1929469,5.8,5.3
2019,RJ,3300704,33027544,municipal,fundamental,iniciais (1-5),87.1,0.86566198,234.32,223.33,6.4963541,5.6,5.6
2019,MG,3100104,31200794,municipal,fundamental,iniciais (1-5),100.0,1.0,267.73,249.66,7.613049,7.6,
2019,PB,2508505,25045083,municipal,fundamental,iniciais (1-5),92.5,0.93384999,223.27,214.66,6.1280222,5.7,4.9
2019,RJ,3304904,33089701,municipal,fundamental,iniciais (1-5),89.1,0.88222802,214.02,202.21,5.7251401,5.1,5.7
2019,RS,4322301,43162240,municipal,fundamental,iniciais (1-5),95.5,0.95733601,221.82,196.91,5.777441,5.5,6.6
2019,PB,2512903,25088491,municipal,fundamental,iniciais (1-5),93.6,0.93554902,176.1,174.33,4.4943762,4.2,4.5
2019,SC,4211876,42073480,municipal,fundamental,iniciais (1-5),100.0,1.0,261.89,243.66,7.3923259,7.4,6.9
2019,RN,2403905,24068322,municipal,fundamental,iniciais (1-5),93.2,0.93992001,213.41,214.52,5.937499,5.6,4.5
2019,SP,3550308,35908368,estadual,fundamental,iniciais (1-5),99.3,0.99163198,233.02,208.88,6.208817,6.2,6.0
2019,RS,4313375,43038123,municipal,fundamental,iniciais (1-5),92.3,0.92387301,221.19,210.88,6.0197902,5.6,5.9
2019,SC,4212106,42055245,estadual,fundamental,iniciais (1-5),97.7,0.98001498,236.11,215.17,6.3825231,6.3,6.4
2019,MG,3159902,31134473,estadual,fundamental,iniciais (1-5),100.0,1.0,221.39,219.07,6.1723342,6.2,6.6
2019,SP,3513009,35220371,municipal,fundamental,iniciais (1-5),98.6,0.98648798,232.27,219.13,6.380868,6.3,6.5
2019,AM,1302603,13028430,municipal,fundamental,iniciais (1-5),98.5,0.98564899,219.63,208.13,5.9396472,5.9,6.0
2019,SP,3522505,35216434,municipal,fundamental,iniciais (1-5),99.1,0.99169302,217.75,199.38,5.7448602,5.7,5.9
2019,CE,2309409,23092068,municipal,fundamental,iniciais (1-5),100.0,1.0,275.45,278.3,8.281105,8.3,6.2
2019,CE,2311306,23101555,municipal,fundamental,iniciais (1-5),100.0,1.0,210.14,205.72,5.7149129,5.7,5.1
2019,SP,3543303,35007894,estadual,fundamental,iniciais (1-5),100.0,1.0,252.16,232.96,7.012094,7.0,5.5
2019,SP,3505609,35245227,municipal,fundamental,iniciais (1-5),95.4,0.958628,235.47,222.0,6.4944911,6.2,7.7
2019,RN,2405405,24040673,municipal,fundamental,iniciais (1-5),92.4,0.93639201,169.92,168.75,4.2751732,4.0,4.1
2019,PA,1500701,15024490,municipal,fundamental,iniciais (1-5),77.6,0.76856899,142.99,132.72,3.1059599,2.4,
2019,PA,1500800,15571955,estadual,fundamental,iniciais (1-5),82.9,0.84376299,206.69,197.53,5.5003462,4.6,5.3
2019,PR,4125506,41137442,municipal,fundamental,iniciais (1-5),95.9,0.96016002,233.14,224.16,6.4892979,6.2,6.7
2019,MA,2103000,21221502,municipal,fundamental,iniciais (1-5),90.6,0.90109903,194.69,199.82,5.312602,4.8,4.5
2019,SP,3529401,35007717,estadual,fundamental,iniciais (1-5),100.0,1.0,263.07,241.74,7.379745,7.4,7.2
2019,PE,2610707,26116243,municipal,fundamental,iniciais (1-5),97.5,0.97659701,222.3,193.02,5.7160559,5.6,5.3
2019,PA,1508308,15097960,municipal,fundamental,iniciais (1-5),76.2,0.70951802,168.3,138.22,3.689348,2.6,3.8
2019,MG,3170206,31167592,estadual,fundamental,iniciais (1-5),99.7,0.997168,240.38,223.21,6.6098208,6.6,6.5
2019,MG,3118809,31079944,estadual,fundamental,iniciais (1-5),100.0,1.0,226.39,216.49,6.2208452,6.2,5.9
2019,PI,2205409,22005129,municipal,fundamental,iniciais (1-5),94.9,0.93477303,215.16,202.63,5.7545319,5.4,
2019,SP,3551009,35273521,municipal,fundamental,iniciais (1-5),93.3,0.942182,226.57,213.96,6.1780901,5.8,6.7
2019,AM,1301100,13020528,municipal,fundamental,iniciais (1-5),96.8,0.96675903,176.25,157.77,4.1963301,4.1,4.2
2019,SE,2803906,28008049,municipal,fundamental,iniciais (1-5),74.4,0.72747099,211.07,190.97,5.4642882,4.0,5.8
2019,PA,1505304,15004449,municipal,fundamental,iniciais (1-5),98.7,0.98652601,213.17,205.86,5.7754641,5.7,4.5
2019,PB,2500304,25062921,municipal,fundamental,iniciais (1-5),77.1,0.76555401,198.58,198.53,5.3637562,4.1,4.3
2019,SE,2803005,28023137,municipal,fundamental,iniciais (1-5),93.5,0.93576598,214.38,197.14,5.6398201,5.3,4.7
2019,MG,3151107,31274780,municipal,fundamental,iniciais (1-5),100.0,1.0,208.02,201.71,5.6013551,5.6,4.9
2019,PA,1502806,15027392,municipal,fundamental,iniciais (1-5),64.5,0.67706501,152.19,138.72,3.390624,2.3,3.4
2019,MA,2111805,21235325,municipal,fundamental,iniciais (1-5),84.7,0.811921,182.85,172.66,4.5930109,3.7,4.9
2019,SP,3553708,35214280,municipal,fundamental,iniciais (1-5),99.5,0.99343199,209.1,184.35,5.3063288,5.3,6.3
2019,GO,5206206,52102491,municipal,fundamental,iniciais (1-5),96.6,0.92583001,202.58,189.86,5.2824559,4.9,
2019,MS,5008305,50012290,municipal,fundamental,iniciais (1-5),96.7,0.96794301,232.77,228.22,6.556056,6.3,5.6
2019,SP,3529401,35007785,estadual,fundamental,iniciais (1-5),99.9,0.99899602,247.07,224.16,6.7549472,6.7,6.2
2019,BA,2900504,29237017,municipal,fundamental,iniciais (1-5),89.2,0.90568203,163.99,141.16,3.6603601,3.3,4.6
2019,SP,3501608,35058609,municipal,fundamental,iniciais (1-5),98.1,0.97827297,239.71,212.91,6.4097619,6.3,6.3
2019,ES,3202009,32069766,municipal,fundamental,iniciais (1-5),99.2,0.99173599,228.91,216.0,6.2600188,6.2,5.9
2019,PR,4117271,41039599,municipal,fundamental,iniciais (1-5),92.3,0.920986,229.66,206.83,6.107604,5.6,6.1
2019,CE,2305001,23010258,municipal,fundamental,iniciais (1-5),100.0,1.0,254.11,227.35,6.9471169,6.9,6.4
2019,MG,3106200,31002259,estadual,fundamental,iniciais (1-5),99.1,0.99216199,197.39,190.83,5.201046,5.2,5.1
2019,SP,3550308,35098358,municipal,fundamental,iniciais (1-5),100.0,1.0,248.8,231.39,6.9196081,6.9,6.6
2019,BA,2903805,29081343,municipal,fundamental,iniciais (1-5),94.4,0.94475901,201.17,190.24,5.2622752,5.0,3.8
2019,MG,3147105,31352233,municipal,fundamental,iniciais (1-5),100.0,1.0,261.63,236.61,7.2591729,7.3,7.6
2019,BA,2910800,29098092,municipal,fundamental,iniciais (1-5),90.4,0.88305199,221.11,230.02,6.365891,5.6,4.3
2019,MT,5105234,51064898,municipal,fundamental,iniciais (1-5),96.3,0.95676398,199.24,196.74,5.3434339,5.1,4.0
2019,PI,2210904,22104623,municipal,fundamental,iniciais (1-5),90.9,0.91734999,185.25,167.71,4.5486312,4.2,
2019,BA,2909307,29013690,municipal,fundamental,iniciais (1-5),81.3,0.820355,193.02,179.38,4.909277,4.0,4.4
2019,RJ,3304557,33084734,municipal,fundamental,iniciais (1-5),99.7,0.99678499,233.67,211.27,6.2648668,6.2,5.6
2019,AM,1303007,13071629,estadual,fundamental,iniciais (1-5),94.0,0.93801701,229.69,215.05,6.2574501,5.9,5.0
2019,SC,4206306,42123135,municipal,fundamental,iniciais (1-5),97.2,0.97244102,250.46,241.03,7.126369,6.9,6.7
